Name,Lat,Lon,Url
CAN_AB_Medicine.Hat.AP.710260_CWEC2016.zip,50.025,110.717,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Medicine.Hat.AP.710260_CWEC2016.zip
DZA_IL_Tiska.Djanet.AP.606700_TMYx.2003-2017.zip,24.293,9.452,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tiska.Djanet.AP.606700_TMYx.2003-2017.zip
CAN_AB_Vegreville.714580_CWEC2016.zip,53.505,112.098,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Vegreville.714580_CWEC2016.zip
DZA_IL_Illizi-Takhamalt.AP.606400_TMYx.zip,26.724,8.623,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Illizi-Takhamalt.AP.606400_TMYx.zip
CAN_AB_Del.Bonita.AgDM.712240_CWEC2016.zip,49.05,112.817,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Del.Bonita.AgDM.712240_CWEC2016.zip
DZA_IL_Tassili.n-Ajjer.Natl.Park.606620_TMYx.zip,25.817,8.183,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tassili.n-Ajjer.Natl.Park.606620_TMYx.zip
CAN_AB_Mildred.Lake.AP.712550_CWEC2016.zip,57.041,111.559,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Mildred.Lake.AP.712550_CWEC2016.zip
DZA_IL_Tiska.Djanet.AP.606700_TMYx.zip,24.293,9.452,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tiska.Djanet.AP.606700_TMYx.zip
CAN_AB_Vermilion.AgDM.712780_CWEC2016.zip,53.348,110.882,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Vermilion.AgDM.712780_CWEC2016.zip
DZA_JJ_Jijel-Abbas.AP.603510_TMYx.2003-2017.zip,36.795,5.874,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/JJ_Jijel/DZA_JJ_Jijel-Abbas.AP.603510_TMYx.2003-2017.zip
CAN_AB_Drumheller.East.712370_CWEC2016.zip,51.445,112.677,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Drumheller.East.712370_CWEC2016.zip
DZA_JJ_Jijel.Port.603530_TMYx.2003-2017.zip,36.817,5.883,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/JJ_Jijel/DZA_JJ_Jijel.Port.603530_TMYx.2003-2017.zip
CAN_AB_Milk.River.AP.712440_CWEC2016.zip,49.133,112.05,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Milk.River.AP.712440_CWEC2016.zip
DZA_JJ_Jijel.Port.603530_TMYx.zip,36.817,5.883,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/JJ_Jijel/DZA_JJ_Jijel.Port.603530_TMYx.zip
CAN_AB_Violet.Grove.710620_CWEC2016.zip,53.144,115.126,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Violet.Grove.710620_CWEC2016.zip
DZA_JJ_Jijel-Abbas.AP.603510_TMYx.zip,36.795,5.874,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/JJ_Jijel/DZA_JJ_Jijel-Abbas.AP.603510_TMYx.zip
CAN_AB_Edmonton.City.Centre.AP.718790_CWEC2016.zip,53.572,113.519,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Edmonton.City.Centre.AP.718790_CWEC2016.zip
DZA_LG_Hassi.R-Mel.AP.604591_TMYx.2003-2017.zip,32.917,3.3,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Hassi.R-Mel.AP.604591_TMYx.2003-2017.zip
CAN_AB_Morrin.AgDM.712570_CWEC2016.zip,51.66,112.675,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Morrin.AgDM.712570_CWEC2016.zip
CAN_AB_Wainwright.CFB-Airfield.21.711180_CWEC2016.zip,52.829,111.096,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Wainwright.CFB-Airfield.21.711180_CWEC2016.zip
DZA_LG_Laghouat-Medeghri.AP.605450_TMYx.2003-2017.zip,33.764,2.927,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Laghouat-Medeghri.AP.605450_TMYx.2003-2017.zip
CAN_AB_Edmonton.Intl.AP.711230_CWEC.zip,53.32,113.58,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Edmonton.Intl.AP.711230_CWEC.zip
DZA_LG_Hassi.R-Mel.605630_TMYx.zip,32.933,3.283,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Hassi.R-Mel.605630_TMYx.zip
DZA_LG_Hassi.R-Mel.AP.604591_TMYx.zip,32.917,3.3,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Hassi.R-Mel.AP.604591_TMYx.zip
CAN_AB_Mundare.AgDM.713540_CWEC2016.zip,53.567,112.3,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Mundare.AgDM.713540_CWEC2016.zip
DZA_LG_Laghouat-Medeghri.AP.605450_TMYx.zip,33.764,2.927,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Laghouat-Medeghri.AP.605450_TMYx.zip
CAN_AB_Waterton.Lakes.Natl.Park.Gate.711540_CWEC2016.zip,49.131,113.809,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Waterton.Lakes.Natl.Park.Gate.711540_CWEC2016.zip
DZA_MC_Ghriss.AP.605070_TMYx.2003-2017.zip,35.208,0.147,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MC_Mascara/DZA_MC_Ghriss.AP.605070_TMYx.2003-2017.zip
CAN_AB_Edmonton.Intl.AP.711230_CWEC2016.zip,53.31,113.579,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Edmonton.Intl.AP.711230_CWEC2016.zip
DZA_MC_Ghriss.AP.605070_TMYx.zip,35.208,0.147,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MC_Mascara/DZA_MC_Ghriss.AP.605070_TMYx.zip
CAN_AB_Nakiska.Ski.Resort.Ridgetop.712450_CWEC2016.zip,50.943,115.19,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Nakiska.Ski.Resort.Ridgetop.712450_CWEC2016.zip
DZA_MC_Mascara.Matemore.605060_TMYx.zip,35.6,0.3,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MC_Mascara/DZA_MC_Mascara.Matemore.605060_TMYx.zip
CAN_AB_Whitecourt.AP.712560_CWEC2016.zip,54.14,115.784,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Whitecourt.AP.712560_CWEC2016.zip
DZA_MD_Medea.604370_TMYx.2003-2017.zip,36.283,2.733,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MD_Medea/DZA_MD_Medea.604370_TMYx.2003-2017.zip
CAN_AB_Edmonton.Stony.Plain.AP.711270_CWEC2016.zip,53.548,114.108,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Edmonton.Stony.Plain.AP.711270_CWEC2016.zip
DZA_MD_Medea.604370_TMYx.zip,36.283,2.733,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MD_Medea/DZA_MD_Medea.604370_TMYx.zip
CAN_AB_Nordegg.710600_CWEC2016.zip,52.492,116.04,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Nordegg.710600_CWEC2016.zip
DZA_MG_Mostaganem.604570_TMYx.2003-2017.zip,35.883,0.117,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MG_Mostaganem/DZA_MG_Mostaganem.604570_TMYx.2003-2017.zip
CAN_AB_Willow.Creek.712520_CWEC2016.zip,53.396,118.348,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Willow.Creek.712520_CWEC2016.zip
CAN_AB_Edson.AP.711560_CWEC2016.zip,53.58,116.453,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Edson.AP.711560_CWEC2016.zip
DZA_MG_Mostaganem.604570_TMYx.zip,35.883,0.117,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MG_Mostaganem/DZA_MG_Mostaganem.604570_TMYx.zip
CAN_AB_Olds.AgDM.712580_CWEC2016.zip,51.759,114.085,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Olds.AgDM.712580_CWEC2016.zip
DZA_MS_Bou.Saada.AP.605150_TMYx.2003-2017.zip,35.333,4.206,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MS_M-Sila/DZA_MS_Bou.Saada.AP.605150_TMYx.2003-2017.zip
CAN_AB_Wrentham.AgDM.713430_CWEC2016.zip,49.5,112.117,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Wrentham.AgDM.713430_CWEC2016.zip
DZA_MS_M-Sila.604670_TMYx.2003-2017.zip,35.667,4.5,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MS_M-Sila/DZA_MS_M-Sila.604670_TMYx.2003-2017.zip
CAN_BC_Abbotsford.Intl.AP.711080_CWEC.zip,49.03,122.37,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Abbotsford.Intl.AP.711080_CWEC.zip
DZA_MS_M-Sila.604670_TMYx.zip,35.667,4.5,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MS_M-Sila/DZA_MS_M-Sila.604670_TMYx.zip
CAN_BC_Howe.Sound-Pam.Rocks.712110_CWEC2016.zip,49.488,123.299,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Howe.Sound-Pam.Rocks.712110_CWEC2016.zip
DZA_MS_Bou.Saada.AP.605150_TMYx.zip,35.333,4.206,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/MS_M-Sila/DZA_MS_Bou.Saada.AP.605150_TMYx.zip
CAN_BC_Sandheads.712090_CWEC2016.zip,49.106,123.303,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Sandheads.712090_CWEC2016.zip
DZA_NA_Ain.Sefra.605600_TMYx.2003-2017.zip,32.767,0.6,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Ain.Sefra.605600_TMYx.2003-2017.zip
CAN_BC_Abbotsford.Intl.AP.711080_CWEC2016.zip,49.025,122.36,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Abbotsford.Intl.AP.711080_CWEC2016.zip
DZA_NA_Mecheria.AP.605490_TMYx.2003-2017.zip,33.536,0.242,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Mecheria.AP.605490_TMYx.2003-2017.zip
CAN_BC_Kamloops.AP.717410_CWEC.zip,50.7,120.44,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Kamloops.AP.717410_CWEC.zip
DZA_NA_Naama.605570_TMYx.2003-2017.zip,33.267,0.3,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Naama.605570_TMYx.2003-2017.zip
CAN_BC_Sandspit.AP.711010_CWEC.zip,53.25,131.82,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Sandspit.AP.711010_CWEC.zip
DZA_NA_Ain.Sefra.605600_TMYx.zip,32.767,0.6,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Ain.Sefra.605600_TMYx.zip
CAN_BC_Agassiz.711130_CWEC2016.zip,49.243,121.76,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Agassiz.711130_CWEC2016.zip
DZA_NA_Mecheria.AP.605490_TMYx.zip,33.536,0.242,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Mecheria.AP.605490_TMYx.zip
CAN_BC_Kamloops.AP.718870_CWEC2016.zip,50.702,120.449,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Kamloops.AP.718870_CWEC2016.zip
DZA_NA_Naama.605570_TMYx.zip,33.267,0.3,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Naama.605570_TMYx.zip
CAN_BC_Sandspit.AP.711110_CWEC2016.zip,53.254,131.814,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Sandspit.AP.711110_CWEC2016.zip
DZA_OB_Oum.Bouaghi.604210_TMYx.2003-2017.zip,35.867,7.117,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OB_Oum_el-Bouaghi/DZA_OB_Oum.Bouaghi.604210_TMYx.2003-2017.zip
CAN_BC_Ballenas.Island.717690_CWEC2016.zip,49.35,124.16,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Ballenas.Island.717690_CWEC2016.zip
DZA_OB_Oum.Bouaghi.604210_TMYx.zip,35.867,7.117,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OB_Oum_el-Bouaghi/DZA_OB_Oum.Bouaghi.604210_TMYx.zip
DZA_OG_Hassi.Messaoud-Oued.Irara.AP.605810_TMYx.2003-2017.zip,31.673,6.14,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Hassi.Messaoud-Oued.Irara.AP.605810_TMYx.2003-2017.zip
CAN_BC_Kelowna.Intl.AP.712030_CWEC2016.zip,49.956,119.378,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Kelowna.Intl.AP.712030_CWEC2016.zip
CAN_BC_Sartine.Island.714780_CWEC2016.zip,50.821,128.908,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Sartine.Island.714780_CWEC2016.zip
DZA_OG_Ouargla.AP.605800_TMYx.zip,31.917,5.413,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Ouargla.AP.605800_TMYx.zip
CAN_BC_Blue.River.AP.718830_CWEC2016.zip,52.129,119.289,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Blue.River.AP.718830_CWEC2016.zip
DZA_OG_Touggourt-Sidi.Mahdi.AP.605550_TMYx.2003-2017.zip,33.068,6.089,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Touggourt-Sidi.Mahdi.AP.605550_TMYx.2003-2017.zip
CAN_BC_Kindakun.Rocks.714720_CWEC2016.zip,53.356,132.772,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Kindakun.Rocks.714720_CWEC2016.zip
DZA_OG_Hassi.Messaoud-Oued.Irara.AP.605810_TMYx.zip,31.673,6.14,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Hassi.Messaoud-Oued.Irara.AP.605810_TMYx.zip
CAN_BC_Saturna.Island.714730_CWEC2016.zip,48.784,123.045,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Saturna.Island.714730_CWEC2016.zip
DZA_OG_Rhourde.Nouss.AP.606030_TMYx.2003-2017.zip,29.717,6.7,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Rhourde.Nouss.AP.606030_TMYx.2003-2017.zip
CAN_BC_Bonilla.Island.714840_CWEC2016.zip,53.493,130.639,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Bonilla.Island.714840_CWEC2016.zip
DZA_OG_Touggourt-Sidi.Mahdi.AP.605550_TMYx.zip,33.068,6.089,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Touggourt-Sidi.Mahdi.AP.605550_TMYx.zip
CAN_BC_Langara.Island.719030_CWEC2016.zip,54.255,133.059,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Langara.Island.719030_CWEC2016.zip
DZA_OG_Ouargla.AP.605800_TMYx.2003-2017.zip,31.917,5.413,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Ouargla.AP.605800_TMYx.2003-2017.zip
CAN_BC_Sheringham.Point.717800_CWEC2016.zip,48.377,123.921,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Sheringham.Point.717800_CWEC2016.zip
DZA_OG_Rhourde.Nouss.AP.606030_TMYx.zip,29.717,6.7,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OG_Ouargla/DZA_OG_Rhourde.Nouss.AP.606030_TMYx.zip
CAN_BC_Burns.Lake.AP.719520_CWEC2016.zip,54.383,125.959,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Burns.Lake.AP.719520_CWEC2016.zip
DZA_OR_Arzew.604520_TMYx.2003-2017.zip,35.817,0.267,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Arzew.604520_TMYx.2003-2017.zip
CAN_BC_Lillooet.719990_CWEC2016.zip,50.684,121.934,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Lillooet.719990_CWEC2016.zip
DZA_OR_Oran.Intl.AP.604900_TMYx.zip,35.624,0.621,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Oran.Intl.AP.604900_TMYx.zip
CAN_BC_Sisters.Island.717810_CWEC2016.zip,49.487,124.435,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Sisters.Island.717810_CWEC2016.zip
DZA_OR_Oran.Tafaraoui.604810_TMYx.zip,35.483,0.517,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Oran.Tafaraoui.604810_TMYx.zip
CAN_BC_Callaghan.Valley-Whistler.Olympic.Park.Ski.Resort.716880_1101300_CWEC2016.zip,50.144,123.111,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Callaghan.Valley-Whistler.Olympic.Park.Ski.Resort.716880_1101300_CWEC2016.zip
DZA_OR_Arzew.604520_TMYx.zip,35.817,0.267,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Arzew.604520_TMYx.zip
CAN_BC_Lucy.Island.Lightstation.712200_CWEC2016.zip,54.296,130.609,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Lucy.Island.Lightstation.712200_CWEC2016.zip
DZA_OR_Oran.Port.604610_TMYx.2003-2017.zip,35.7,0.65,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Oran.Port.604610_TMYx.2003-2017.zip
CAN_BC_Smithers.Rgnl.AP.719500_CWEC.zip,54.82,127.18,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Smithers.Rgnl.AP.719500_CWEC.zip
DZA_OR_Tafaraoui.AP.604592_TMYx.2003-2017.zip,35.533,0.533,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Tafaraoui.AP.604592_TMYx.2003-2017.zip
CAN_BC_Cape.St.James.AP.711070_CWEC2016.zip,51.936,131.016,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Cape.St.James.AP.711070_CWEC2016.zip
CAN_BC_Lytton.717650_CWEC2016.zip,50.224,121.582,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Lytton.717650_CWEC2016.zip
DZA_OR_Oran.Intl.AP.604900_TMYx.2003-2017.zip,35.624,0.621,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Oran.Intl.AP.604900_TMYx.2003-2017.zip
CAN_BC_Smithers.Rgnl.AP.719500_CWEC2016.zip,54.825,127.183,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Smithers.Rgnl.AP.719500_CWEC2016.zip
DZA_OR_Oran.Port.604610_TMYx.zip,35.7,0.65,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Oran.Port.604610_TMYx.zip
CAN_BC_Cathedral.Point.714820_CWEC2016.zip,52.188,127.471,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Cathedral.Point.714820_CWEC2016.zip
DZA_OR_Tafaraoui.AP.604592_TMYx.zip,35.533,0.533,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/OR_Oran/DZA_OR_Tafaraoui.AP.604592_TMYx.zip
CAN_BC_Mackenzie.Muni.AP.719440_CWEC2016.zip,55.299,123.133,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Mackenzie.Muni.AP.719440_CWEC2016.zip
DZA_RE_Relizane.AP.604920_TMYx.2003-2017.zip,35.75,0.617,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/RE_Relizane/DZA_RE_Relizane.AP.604920_TMYx.2003-2017.zip
CAN_BC_Solander.Island.Ecological.Reserve.714790_CWEC2016.zip,50.111,127.94,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Solander.Island.Ecological.Reserve.714790_CWEC2016.zip
DZA_RE_Relizane.AP.604920_TMYx.zip,35.75,0.617,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/RE_Relizane/DZA_RE_Relizane.AP.604920_TMYx.zip
CAN_BC_Clinton.714740_CWEC2016.zip,51.145,121.505,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Clinton.714740_CWEC2016.zip
DZA_SA_Souk.Ahras.604230_TMYx.2003-2017.zip,36.25,7.95,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/SA_Souk_Ahras/DZA_SA_Souk.Ahras.604230_TMYx.2003-2017.zip
CAN_BC_Malahat.717740_CWEC2016.zip,48.575,123.53,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Malahat.717740_CWEC2016.zip
DZA_SA_Souk.Ahras.604230_TMYx.zip,36.25,7.95,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/SA_Souk_Ahras/DZA_SA_Souk.Ahras.604230_TMYx.zip
CAN_BC_Sparwood.717820_CWEC2016.zip,49.745,114.884,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Sparwood.717820_CWEC2016.zip
DZA_SB_Sidi.Bel.Abbes.605200_TMYx.2003-2017.zip,35.2,0.617,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/SB_Sidi_Bel_Abbes/DZA_SB_Sidi.Bel.Abbes.605200_TMYx.2003-2017.zip
CAN_BC_Comox.Valley.AP.718930_CWEC.zip,49.72,124.9,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Comox.Valley.AP.718930_CWEC.zip
DZA_SB_Sidi.Bel.Abbes.605200_TMYx.zip,35.2,0.617,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/SB_Sidi_Bel_Abbes/DZA_SB_Sidi.Bel.Abbes.605200_TMYx.zip
CAN_BC_Nakusp.AP.712160_CWEC2016.zip,50.269,117.817,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Nakusp.AP.712160_CWEC2016.zip
DZA_SD_Saida.605360_TMYx.2003-2017.zip,34.867,0.15,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/SD_Saida/DZA_SD_Saida.605360_TMYx.2003-2017.zip
CAN_BC_Squamish.AP.712070_CWEC2016.zip,49.783,123.161,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Squamish.AP.712070_CWEC2016.zip
DZA_SD_Saida.605360_TMYx.zip,34.867,0.15,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/SD_Saida/DZA_SD_Saida.605360_TMYx.zip
CAN_BC_Comox.Valley.AP.718930_CWEC2016.zip,49.717,124.9,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Comox.Valley.AP.718930_CWEC2016.zip
CAN_BC_Nelson.AP.717760_CWEC2016.zip,49.491,117.305,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Nelson.AP.717760_CWEC2016.zip
DZA_SF_Ain.Arnat.Intl.AP.604450_TMYx.2003-2017.zip,36.178,5.324,http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/SF_Setif/DZA_SF_Ain.Arnat.Intl.AP.604450_TMYx.2003-2017.zip
CAN_BC_Summerland.717680_CWEC.zip,49.57,119.65,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Summerland.717680_CWEC.zip
